Unnamed: 0;max_concurrent_tasks;aggregation_queries_count;total_queries_count;ts_submit;ts_submit_dt;ts_submit_dt2;standard_queries_count;first_name_queries_count;last_name_queries_count;country_queries_count;other_queries_count
730;1;30;40;1161809383716;2006-10-25 20:49:43.716;2006-09-19 22:54:06.644243039;10;3;2;2;3
731;1;20;60;1161809563716;2006-10-25 20:52:43.716;2006-09-19 22:54:06.700606509;40;10;10;10;10
732;1;20;60;1161809635716;2006-10-25 20:53:55.716;2006-09-19 22:54:06.723151898;40;12;10;10;8
733;1;30;40;1161810316716;2006-10-25 21:05:16.716;2006-09-19 22:54:06.936393695;10;4;2;2;2
734;1;80;390;1161810456716;2006-10-25 21:07:36.716;2006-09-19 22:54:06.980231950;310;86;77;77;70
735;1;50;50;1161810823716;2006-10-25 21:13:43.716;2006-09-19 22:54:07.095150804;0;0;0;0;0
736;1;10;10;1161812658716;2006-10-25 21:44:18.716;2006-09-19 22:54:07.669745074;0;0;0;0;0
737;1;10;10;1161814675716;2006-10-25 22:17:55.716;2006-09-19 22:54:08.301329075;0;0;0;0;0
738;1;20;60;1161816373716;2006-10-25 22:46:13.716;2006-09-19 22:54:08.833024481;40;9;10;10;11
739;1;70;530;1161816758716;2006-10-25 22:52:38.716;2006-09-19 22:54:08.953579682;460;101;115;115;129
740;1;20;60;1161817992716;2006-10-25 23:13:12.716;2006-09-19 22:54:09.339982587;40;15;8;10;7
741;1;20;60;1161818604716;2006-10-25 23:23:24.716;2006-09-19 22:54:09.531618387;40;18;8;10;4
742;1;10;30;1161819121716;2006-10-25 23:32:01.716;2006-09-19 22:54:09.693506800;20;10;1;5;4
743;1;80;390;1161819340716;2006-10-25 23:35:40.716;2006-09-19 22:54:09.762082356;310;126;62;74;48
744;1;70;570;1161819583716;2006-10-25 23:39:43.716;2006-09-19 22:54:09.838173041;500;110;125;125;140
745;1;30;40;1161820020716;2006-10-25 23:47:00.716;2006-09-19 22:54:09.975011022;10;2;2;2;4
746;1;20;60;1161820205716;2006-10-25 23:50:05.716;2006-09-19 22:54:10.032940145;40;17;5;10;8
747;1;70;530;1161820342716;2006-10-25 23:52:22.716;2006-09-19 22:54:10.075839009;460;177;102;105;76
748;1;30;40;1161820386716;2006-10-25 23:53:06.716;2006-09-19 22:54:10.089616746;10;2;2;2;4
749;1;30;110;1161820689716;2006-10-25 23:58:09.716;2006-09-19 22:54:10.184495255;80;16;20;20;24
750;1;70;470;1161821866716;2006-10-26 00:17:46.716;2006-09-19 22:54:10.553049727;400;177;83;94;46
751;1;80;390;1161822873716;2006-10-26 00:34:33.716;2006-09-19 22:54:10.868372032;310;62;77;77;94
752;1;70;460;1161822896716;2006-10-26 00:34:56.716;2006-09-19 22:54:10.875574031;390;98;97;97;98
753;1;30;110;1161823138716;2006-10-26 00:38:58.716;2006-09-19 22:54:10.951351586;80;31;19;19;11
754;1;70;470;1161823653716;2006-10-26 00:47:33.716;2006-09-19 22:54:11.112613738;400;171;65;88;76
755;1;30;40;1161824509716;2006-10-26 01:01:49.716;2006-09-19 22:54:11.380653354;10;4;2;2;2
756;1;70;570;1161825174716;2006-10-26 01:12:54.716;2006-09-19 22:54:11.588885065;500;232;45;123;100
757;1;70;620;1161825775716;2006-10-26 01:22:55.716;2006-09-19 22:54:11.777076430;550;132;137;137;144
758;1;20;60;1161826153716;2006-10-26 01:29:13.716;2006-09-19 22:54:11.895439719;40;12;10;10;8
759;1;30;40;1161826555716;2006-10-26 01:35:55.716;2006-09-19 22:54:12.021318136;10;2;2;2;4
760;1;30;100;1161827151716;2006-10-26 01:45:51.716;2006-09-19 22:54:12.207943850;70;18;17;17;18
761;1;70;530;1161827636716;2006-10-26 01:53:56.716;2006-09-19 22:54:12.359812091;460;174;95;112;79
762;1;20;60;1161828689716;2006-10-26 02:11:29.716;2006-09-19 22:54:12.689538394;40;16;6;10;8
763;5;80;1770;1161829271716;2006-10-26 02:21:11.716;2006-09-19 22:54:12.871780282;1690;388;422;422;458
764;5;80;1770;1161830343716;2006-10-26 02:39:03.716;2006-09-19 22:54:13.207456063;1690;510;420;422;338
765;1;30;40;1161830986716;2006-10-26 02:49:46.716;2006-09-19 22:54:13.408798905;10;5;2;1;2
766;1;30;160;1161831893716;2006-10-26 03:04:53.716;2006-09-19 22:54:13.692808171;130;65;8;32;25
767;1;30;40;1161832313716;2006-10-26 03:11:53.716;2006-09-19 22:54:13.824322936;10;4;2;2;2
768;1;10;10;1161833320716;2006-10-26 03:28:40.716;2006-09-19 22:54:14.139645241;0;0;0;0;0
769;1;10;160;1161834696716;2006-10-26 03:51:36.716;2006-09-19 22:54:14.570512661;150;37;37;37;39
770;1;30;40;1161834778716;2006-10-26 03:52:58.716;2006-09-19 22:54:14.596189353;10;4;2;2;2
771;1;30;40;1161835371716;2006-10-26 04:02:51.716;2006-09-19 22:54:14.781875676;10;3;2;2;3
772;1;10;30;1161835886716;2006-10-26 04:11:26.716;2006-09-19 22:54:14.943137828;20;5;5;5;5
773;1;10;30;1161836128716;2006-10-26 04:15:28.716;2006-09-19 22:54:15.018915383;20;5;5;5;5
774;2;10;490;1161855512716;2006-10-26 09:38:32.716;2006-09-19 22:54:21.088634908;480;213;53;120;94
775;1;10;10;1161855733716;2006-10-26 09:42:13.716;2006-09-19 22:54:21.157836725;0;0;0;0;0
776;1;10;10;1161856109716;2006-10-26 09:48:29.716;2006-09-19 22:54:21.275573752;0;0;0;0;0
777;1;10;10;1161856230716;2006-10-26 09:50:30.716;2006-09-19 22:54:21.313462530;0;0;0;0;0
778;1;10;10;1161856621716;2006-10-26 09:57:01.716;2006-09-19 22:54:21.435896513;0;0;0;0;0
779;1;10;10;1161857137716;2006-10-26 10:05:37.716;2006-09-19 22:54:21.597471796;0;0;0;0;0
780;1;10;10;1161857316716;2006-10-26 10:08:36.716;2006-09-19 22:54:21.653522136;0;0;0;0;0
781;1;10;10;1161857574716;2006-10-26 10:12:54.716;2006-09-19 22:54:21.734309777;0;0;0;0;0
782;1;10;10;1161857740716;2006-10-26 10:15:40.716;2006-09-19 22:54:21.786289422;0;0;0;0;0
783;1;10;10;1161858122716;2006-10-26 10:22:02.716;2006-09-19 22:54:21.905905232;0;0;0;0;0
784;2;10;490;1161858337716;2006-10-26 10:25:37.716;2006-09-19 22:54:21.973228267;480;145;120;119;96
785;1;10;10;1161858817716;2006-10-26 10:33:37.716;2006-09-19 22:54:22.123530855;0;0;0;0;0
786;1;10;10;1161859015716;2006-10-26 10:36:55.716;2006-09-19 22:54:22.185530673;0;0;0;0;0
787;1;10;10;1161859248716;2006-10-26 10:40:48.716;2006-09-19 22:54:22.258490054;0;0;0;0;0
788;1;10;10;1161859406716;2006-10-26 10:43:26.716;2006-09-19 22:54:22.307964656;0;0;0;0;0
789;1;20;20;1161859568716;2006-10-26 10:46:08.716;2006-09-19 22:54:22.358691780;0;0;0;0;0
790;1;30;170;1161888094716;2006-10-26 18:41:34.716;2006-09-19 22:54:31.291049352;140;32;35;35;38
791;1;20;60;1161889935716;2006-10-26 19:12:15.716;2006-09-19 22:54:31.867522405;40;18;4;10;8
792;1;10;10;1161890188716;2006-10-26 19:16:28.716;2006-09-19 22:54:31.946744394;0;0;0;0;0
793;1;10;80;1161890501716;2006-10-26 19:21:41.716;2006-09-19 22:54:32.044754207;70;30;15;17;8
794;5;80;1770;1161890715716;2006-10-26 19:25:15.716;2006-09-19 22:54:32.111764111;1690;566;384;415;325
795;1;20;60;1161895955716;2006-10-26 20:52:35.716;2006-09-19 22:54:33.752567367;40;9;10;10;11
796;1;20;60;1161896146716;2006-10-26 20:55:46.716;2006-09-19 22:54:33.812375272;40;18;6;10;6
797;1;20;90;1161896349716;2006-10-26 20:59:09.716;2006-09-19 22:54:33.875940741;70;19;17;17;17
798;5;80;1770;1161899093716;2006-10-26 21:44:53.716;2006-09-19 22:54:34.735170538;1690;529;402;422;337
799;1;10;10;1161899941716;2006-10-26 21:59:01.716;2006-09-19 22:54:35.000705111;0;0;0;0;0
800;1;10;10;1161900241716;2006-10-26 22:04:01.716;2006-09-19 22:54:35.094644228;0;0;0;0;0
801;1;10;10;1161900453716;2006-10-26 22:07:33.716;2006-09-19 22:54:35.161027872;0;0;0;0;0
802;1;10;10;1161900602716;2006-10-26 22:10:02.716;2006-09-19 22:54:35.207684300;0;0;0;0;0
803;1;10;10;1161901116716;2006-10-26 22:18:36.716;2006-09-19 22:54:35.368633322;0;0;0;0;0
804;1;50;50;1161901266716;2006-10-26 22:21:06.716;2006-09-19 22:54:35.415602881;0;0;0;0;0
805;1;50;50;1161901464716;2006-10-26 22:24:24.716;2006-09-19 22:54:35.477602698;0;0;0;0;0
806;1;50;50;1161901776716;2006-10-26 22:29:36.716;2006-09-19 22:54:35.575299381;0;0;0;0;0
807;1;10;170;1161903327716;2006-10-26 22:55:27.716;2006-09-19 22:54:36.060964619;160;65;40;37;18
808;1;10;20;1161903717716;2006-10-26 23:01:57.716;2006-09-19 22:54:36.183085472;10;4;2;2;2
809;1;10;10;1161903750716;2006-10-26 23:02:30.716;2006-09-19 22:54:36.193418775;0;0;0;0;0
810;1;20;60;1161903814716;2006-10-26 23:03:34.716;2006-09-19 22:54:36.213459120;40;10;10;10;10
811;5;80;1770;1161904184716;2006-10-26 23:09:44.716;2006-09-19 22:54:36.329317366;1690;784;394;339;173
812;1;10;20;1161904297716;2006-10-26 23:11:37.716;2006-09-19 22:54:36.364701100;10;2;2;2;4
813;1;10;10;1161904369716;2006-10-26 23:12:49.716;2006-09-19 22:54:36.387246488;0;0;0;0;0
814;1;10;10;1161904655716;2006-10-26 23:17:35.716;2006-09-19 22:54:36.476801780;0;0;0;0;0
815;1;50;50;1161904973716;2006-10-26 23:22:53.716;2006-09-19 22:54:36.576377245;0;0;0;0;0
816;1;50;50;1161904984716;2006-10-26 23:23:04.716;2006-09-19 22:54:36.579821679;0;0;0;0;0
817;1;20;60;1161906640716;2006-10-26 23:50:40.716;2006-09-19 22:54:37.098365609;40;15;9;9;7
818;1;20;60;1161906836716;2006-10-26 23:53:56.716;2006-09-19 22:54:37.159739166;40;14;9;9;8
819;1;10;10;1161906889716;2006-10-26 23:54:49.716;2006-09-19 22:54:37.176335077;0;0;0;0;0
820;1;20;60;1161907154716;2006-10-26 23:59:14.716;2006-09-19 22:54:37.259314631;40;8;10;10;12
821;1;20;60;1161907749716;2006-10-27 00:09:09.716;2006-09-19 22:54:37.445627214;40;12;10;10;8
822;1;30;60;1161907915716;2006-10-27 00:11:55.716;2006-09-19 22:54:37.497606859;30;9;7;7;7
823;1;10;80;1161908013716;2006-10-27 00:13:33.716;2006-09-19 22:54:37.528293638;70;23;17;16;14
824;1;20;60;1161908143716;2006-10-27 00:15:43.716;2006-09-19 22:54:37.569000589;40;17;5;10;8
825;1;10;80;1161908732716;2006-10-27 00:25:32.716;2006-09-19 22:54:37.753434390;70;33;13;14;10
826;1;10;10;1161910314716;2006-10-27 00:51:54.716;2006-09-19 22:54:38.248806671;0;0;0;0;0
827;1;10;10;1161910994716;2006-10-27 01:03:14.716;2006-09-19 22:54:38.461735338;0;0;0;0;0
828;1;20;60;1161911623716;2006-10-27 01:13:43.716;2006-09-19 22:54:38.658694354;40;9;10;10;11
829;5;80;1770;1161914019716;2006-10-27 01:53:39.716;2006-09-19 22:54:39.408954774;1690;599;383;371;337
830;1;50;50;1161916635716;2006-10-27 02:37:15.716;2006-09-19 22:54:40.228103881;0;0;0;0;0
831;1;10;10;1161930030716;2006-10-27 06:20:30.716;2006-09-19 22:54:44.422485487;0;0;0;0;0
832;1;10;10;1161930353716;2006-10-27 06:25:53.716;2006-09-19 22:54:44.523626603;0;0;0;0;0
833;1;30;40;1161931392716;2006-10-27 06:43:12.716;2006-09-19 22:54:44.848969081;10;2;2;2;4
834;1;50;50;1161931534716;2006-10-27 06:45:34.716;2006-09-19 22:54:44.893433597;0;0;0;0;0
835;1;50;50;1161931867716;2006-10-27 06:51:07.716;2006-09-19 22:54:44.997706017;0;0;0;0;0
836;1;10;10;1161932151716;2006-10-27 06:55:51.716;2006-09-19 22:54:45.086635049;0;0;0;0;0
837;2;20;510;1161934426716;2006-10-27 07:33:46.716;2006-09-19 22:54:45.799006691;490;223;89;90;88
838;1;20;60;1161935161716;2006-10-27 07:46:01.716;2006-09-19 22:54:46.029157530;40;10;10;10;10
839;1;10;10;1161935727716;2006-10-27 07:55:27.716;2006-09-19 22:54:46.206389332;0;0;0;0;0
840;1;20;60;1161936170716;2006-10-27 08:02:50.716;2006-09-19 22:54:46.345106096;40;16;8;9;7
841;1;80;390;1161937126716;2006-10-27 08:18:46.716;2006-09-19 22:54:46.644458751;310;77;77;77;79
842;1;20;60;1161937269716;2006-10-27 08:21:09.716;2006-09-19 22:54:46.689236397;40;15;10;10;5
843;1;10;10;1161975840716;2006-10-27 19:04:00.716;2006-09-19 22:54:58.766988761;0;0;0;0;0
844;1;10;10;1161976090716;2006-10-27 19:08:10.716;2006-09-19 22:54:58.845271359;0;0;0;0;0
845;1;10;10;1161976790716;2006-10-27 19:19:50.716;2006-09-19 22:54:59.064462634;0;0;0;0;0
846;1;30;100;1161978952716;2006-10-27 19:55:52.716;2006-09-19 22:54:59.741450542;70;17;17;17;19
847;1;10;10;1161979615716;2006-10-27 20:06:55.716;2006-09-19 22:54:59.949055992;0;0;0;0;0
848;1;30;100;1161979706716;2006-10-27 20:08:26.716;2006-09-19 22:54:59.977550858;70;16;17;17;20
849;1;30;100;1161980105716;2006-10-27 20:15:05.716;2006-09-19 22:55:00.102489884;70;16;17;17;20
850;1;10;10;1161980293716;2006-10-27 20:18:13.716;2006-09-19 22:55:00.161358398;0;0;0;0;0
851;1;10;10;1161980632716;2006-10-27 20:23:52.716;2006-09-19 22:55:00.267509601;0;0;0;0;0
852;1;10;10;1161980779716;2006-10-27 20:26:19.716;2006-09-19 22:55:00.313539769;0;0;0;0;0
853;1;10;10;1161980886716;2006-10-27 20:28:06.716;2006-09-19 22:55:00.347044721;0;0;0;0;0
854;1;30;100;1161980986716;2006-10-27 20:29:46.716;2006-09-19 22:55:00.378357760;70;31;17;10;12
855;1;10;10;1161981720716;2006-10-27 20:42:00.716;2006-09-19 22:55:00.608195468;0;0;0;0;0
856;1;30;100;1161982426716;2006-10-27 20:53:46.716;2006-09-19 22:55:00.829265525;70;32;11;17;10
857;1;30;100;1161982578716;2006-10-27 20:56:18.716;2006-09-19 22:55:00.876861345;70;31;17;13;9
858;1;10;10;1161983114716;2006-10-27 21:05:14.716;2006-09-19 22:55:01.044699235;0;0;0;0;0
859;1;10;10;1161983347716;2006-10-27 21:09:07.716;2006-09-19 22:55:01.117658616;0;0;0;0;0
860;1;10;10;1161984571716;2006-10-27 21:29:31.716;2006-09-19 22:55:01.500930217;0;0;0;0;0
861;1;10;10;1161985606716;2006-10-27 21:46:46.716;2006-09-19 22:55:01.825020173;0;0;0;0;0
862;1;10;10;1161986096716;2006-10-27 21:54:56.716;2006-09-19 22:55:01.978454065;0;0;0;0;0
863;1;30;30;1161986872716;2006-10-27 22:07:52.716;2006-09-19 22:55:02.221443249;0;0;0;0;0
864;1;10;10;1161988119716;2006-10-27 22:28:39.716;2006-09-19 22:55:02.611916849;0;0;0;0;0
865;1;20;60;1161988348716;2006-10-27 22:32:28.716;2006-09-19 22:55:02.683623709;40;12;10;10;8
866;5;80;1770;1161989173716;2006-10-27 22:46:13.716;2006-09-19 22:55:02.941956282;1690;663;267;422;338
867;1;20;90;1161991995716;2006-10-27 23:33:15.716;2006-09-19 22:55:03.825610250;70;18;17;17;18
868;1;30;100;1161992677716;2006-10-27 23:44:37.716;2006-09-19 22:55:04.039165177;70;22;17;17;14
869;5;80;1770;1161996970716;2006-10-28 00:56:10.716;2006-09-19 22:55:05.383433952;1690;349;422;422;497
870;1;10;10;1161997701716;2006-10-28 01:08:21.716;2006-09-19 22:55:05.612332268;0;0;0;0;0
871;1;20;230;1161998915716;2006-10-28 01:28:35.716;2006-09-19 22:55:05.992472565;210;67;50;52;41
872;1;10;10;1161999188716;2006-10-28 01:33:08.716;2006-09-19 22:55:06.077957162;0;0;0;0;0
873;1;20;60;1161999719716;2006-10-28 01:41:59.716;2006-09-19 22:55:06.244229400;40;8;10;10;12
874;5;80;1770;1162000482716;2006-10-28 01:54:42.716;2006-09-19 22:55:06.483147890;1690;415;422;422;431
875;1;10;10;1162000806716;2006-10-28 02:00:06.716;2006-09-19 22:55:06.584602137;0;0;0;0;0
876;1;10;10;1162001098716;2006-10-28 02:04:58.716;2006-09-19 22:55:06.676036211;0;0;0;0;0
877;1;10;10;1162002148716;2006-10-28 02:22:28.716;2006-09-19 22:55:07.004823123;0;0;0;0;0
878;1;10;10;1162002283716;2006-10-28 02:24:43.716;2006-09-19 22:55:07.047095726;0;0;0;0;0
879;1;10;10;1162002548716;2006-10-28 02:29:08.716;2006-09-19 22:55:07.130075280;0;0;0;0;0
880;1;10;10;1162002779716;2006-10-28 02:32:59.716;2006-09-19 22:55:07.202408401;0;0;0;0;0
881;5;80;1770;1162002850716;2006-10-28 02:34:10.716;2006-09-19 22:55:07.224640659;1690;555;419;404;312
882;1;10;10;1162002923716;2006-10-28 02:35:23.716;2006-09-19 22:55:07.247499177;0;0;0;0;0
883;1;10;10;1162003048716;2006-10-28 02:37:28.716;2006-09-19 22:55:07.286640476;0;0;0;0;0
884;1;10;10;1162003106716;2006-10-28 02:38:26.716;2006-09-19 22:55:07.304802039;0;0;0;0;0
885;1;10;10;1162003239716;2006-10-28 02:40:39.716;2006-09-19 22:55:07.346448381;0;0;0;0;0
886;1;10;10;1162003406716;2006-10-28 02:43:26.716;2006-09-19 22:55:07.398741157;0;0;0;0;0
887;5;80;2220;1162003948716;2006-10-28 02:52:28.716;2006-09-19 22:55:07.568457830;2140;500;535;535;570
888;1;10;10;1162004219716;2006-10-28 02:56:59.716;2006-09-19 22:55:07.653316166;0;0;0;0;0
889;1;10;10;1162004479716;2006-10-28 03:01:19.716;2006-09-19 22:55:07.734730068;0;0;0;0;0
890;1;10;10;1162006759716;2006-10-28 03:39:19.716;2006-09-19 22:55:08.448667362;0;0;0;0;0
891;1;10;10;1162007958716;2006-10-28 03:59:18.716;2006-09-19 22:55:08.824110703;0;0;0;0;0
892;1;10;10;1162011732716;2006-10-28 05:02:12.716;2006-09-19 22:55:10.005864804;0;0;0;0;0
893;1;10;10;1162015328716;2006-10-28 06:02:08.716;2006-09-19 22:55:11.131881695;0;0;0;0;0
894;1;10;10;1162027515716;2006-10-28 09:25:15.716;2006-09-19 22:55:14.948001786;0;0;0;0;0
895;1;10;10;1162027643716;2006-10-28 09:27:23.716;2006-09-19 22:55:14.988082477;0;0;0;0;0
896;1;10;10;1162027927716;2006-10-28 09:32:07.716;2006-09-19 22:55:15.077011508;0;0;0;0;0
897;1;10;10;1162028053716;2006-10-28 09:34:13.716;2006-09-19 22:55:15.116465938;0;0;0;0;0
898;1;10;10;1162031555716;2006-10-28 10:32:35.716;2006-09-19 22:55:16.213048572;0;0;0;0;0
899;1;10;10;1162031631716;2006-10-28 10:33:51.716;2006-09-19 22:55:16.236846481;0;0;0;0;0
900;1;10;10;1162031800716;2006-10-28 10:36:40.716;2006-09-19 22:55:16.289765518;0;0;0;0;0
901;1;10;10;1162031926716;2006-10-28 10:38:46.716;2006-09-19 22:55:16.329219947;0;0;0;0;0
902;1;10;10;1162033808716;2006-10-28 11:10:08.716;2006-09-19 22:55:16.918531346;0;0;0;0;0
903;1;10;10;1162033960716;2006-10-28 11:12:40.716;2006-09-19 22:55:16.966127165;0;0;0;0;0
904;1;10;10;1162100076716;2006-10-29 05:34:36.716;2006-09-19 22:55:37.669056187;0;0;0;0;0
905;1;10;10;1162100161716;2006-10-29 05:36:01.716;2006-09-19 22:55:37.695672270;0;0;0;0;0
906;1;10;10;1162100627716;2006-10-29 05:43:47.716;2006-09-19 22:55:37.841591033;0;0;0;0;0
907;1;20;90;1162100707716;2006-10-29 05:45:07.716;2006-09-19 22:55:37.866641465;70;28;11;17;14
908;5;80;1770;1162100856716;2006-10-29 05:47:36.716;2006-09-19 22:55:37.913297893;1690;551;408;403;328
909;1;10;30;1162152388716;2006-10-29 20:06:28.716;2006-09-19 22:55:54.049533272;20;10;5;1;4
910;1;10;10;1162153578716;2006-10-29 20:26:18.716;2006-09-19 22:55:54.422158439;0;0;0;0;0
911;1;10;10;1162154079716;2006-10-29 20:34:39.716;2006-09-19 22:55:54.579036766;0;0;0;0;0
912;1;10;10;1162154598716;2006-10-29 20:43:18.716;2006-09-19 22:55:54.741551440;0;0;0;0;0
913;1;10;10;1162154873716;2006-10-29 20:47:53.716;2006-09-19 22:55:54.827662297;0;0;0;0;0
914;3;30;880;1162155061716;2006-10-29 20:51:01.716;2006-09-19 22:55:54.886530811;850;195;212;212;231
915;1;10;10;1162155768716;2006-10-29 21:02:48.716;2006-09-19 22:55:55.107913999;0;0;0;0;0
916;1;10;10;1162156302716;2006-10-29 21:11:42.716;2006-09-19 22:55:55.275125628;0;0;0;0;0
917;1;30;120;1162157254716;2006-10-29 21:27:34.716;2006-09-19 22:55:55.573225762;90;21;22;22;25
918;1;30;190;1162158001716;2006-10-29 21:40:01.716;2006-09-19 22:55:55.807134165;160;32;40;40;48
919;1;10;10;1162158020716;2006-10-29 21:40:20.716;2006-09-19 22:55:55.813083642;0;0;0;0;0
920;1;10;10;1162162030716;2006-10-29 22:47:10.716;2006-09-19 22:55:57.068736516;0;0;0;0;0
921;1;10;10;1162172331716;2006-10-30 01:38:51.716;2006-09-19 22:56:00.294292687;0;0;0;0;0
922;1;30;120;1162173691716;2006-10-30 02:01:31.716;2006-09-19 22:56:00.720150021;90;25;22;22;21
923;1;10;10;1162175046716;2006-10-30 02:24:06.716;2006-09-19 22:56:01.144441703;0;0;0;0;0
924;1;10;10;1162175374716;2006-10-30 02:29:34.716;2006-09-19 22:56:01.247148471;0;0;0;0;0
925;1;10;10;1162175946716;2006-10-30 02:39:06.716;2006-09-19 22:56:01.426259056;0;0;0;0;0
926;1;10;10;1162176151716;2006-10-30 02:42:31.716;2006-09-19 22:56:01.490450786;0;0;0;0;0
927;1;50;210;1162176359716;2006-10-30 02:45:59.716;2006-09-19 22:56:01.555581908;160;80;22;40;18
928;1;80;390;1162176762716;2006-10-30 02:52:42.716;2006-09-19 22:56:01.681773456;310;117;75;69;49
929;5;80;1770;1162176878716;2006-10-30 02:54:38.716;2006-09-19 22:56:01.718096581;1690;811;146;417;316
930;1;30;40;1162177485716;2006-10-30 03:04:45.716;2006-09-19 22:56:01.908166730;10;3;2;2;3
931;1;10;10;1162178109716;2006-10-30 03:15:09.716;2006-09-19 22:56:02.103560094;0;0;0;0;0
932;1;10;10;1162178591716;2006-10-30 03:23:11.716;2006-09-19 22:56:02.254488944;0;0;0;0;0
933;1;10;10;1162179189716;2006-10-30 03:33:09.716;2006-09-19 22:56:02.441740918;0;0;0;0;0
934;1;10;10;1162180601716;2006-10-30 03:56:41.716;2006-09-19 22:56:02.883881032;0;0;0;0;0
935;1;50;50;1162180771716;2006-10-30 03:59:31.716;2006-09-19 22:56:02.937113199;0;0;0;0;0
936;1;10;10;1162181093716;2006-10-30 04:04:53.716;2006-09-19 22:56:03.037941185;0;0;0;0;0
937;1;10;10;1162181459716;2006-10-30 04:10:59.716;2006-09-19 22:56:03.152546909;0;0;0;0;0
938;1;20;120;1162181670716;2006-10-30 04:14:30.716;2006-09-19 22:56:03.218617422;100;43;13;24;20
939;1;10;10;1162182164716;2006-10-30 04:22:44.716;2006-09-19 22:56:03.373303835;0;0;0;0;0
940;1;10;10;1162182296716;2006-10-30 04:24:56.716;2006-09-19 22:56:03.414637047;0;0;0;0;0
941;5;80;1770;1162182254716;2006-10-30 04:24:14.716;2006-09-19 22:56:03.401485571;1690;491;422;422;355
942;1;10;10;1162182554716;2006-10-30 04:29:14.716;2006-09-19 22:56:03.495424689;0;0;0;0;0
943;1;10;10;1162182935716;2006-10-30 04:35:35.716;2006-09-19 22:56:03.614727368;0;0;0;0;0
944;1;10;10;1162183954716;2006-10-30 04:52:34.716;2006-09-19 22:56:03.933807238;0;0;0;0;0
945;1;10;10;1162184391716;2006-10-30 04:59:51.716;2006-09-19 22:56:04.070645219;0;0;0;0;0
946;1;10;10;1162190889716;2006-10-30 06:48:09.716;2006-09-19 22:56:06.105366509;0;0;0;0;0
947;1;10;10;1162191115716;2006-10-30 06:51:55.716;2006-09-19 22:56:06.176133978;0;0;0;0;0
948;1;10;10;1162191292716;2006-10-30 06:54:52.716;2006-09-19 22:56:06.231558057;0;0;0;0;0
949;1;10;10;1162191386716;2006-10-30 06:56:26.716;2006-09-19 22:56:06.260992314;0;0;0;0;0
950;1;10;10;1162192315716;2006-10-30 07:11:55.716;2006-09-19 22:56:06.551890448;0;0;0;0;0
951;1;10;10;1162192491716;2006-10-30 07:14:51.716;2006-09-19 22:56:06.607001397;0;0;0;0;0
952;1;10;50;1162192724716;2006-10-30 07:18:44.716;2006-09-19 22:56:06.679960779;40;18;6;10;6
953;1;70;470;1162233589716;2006-10-30 18:39:49.716;2006-09-19 22:56:19.476034263;400;82;100;100;118
954;1;10;10;1162235943716;2006-10-30 19:19:03.716;2006-09-19 22:56:20.213143207;0;0;0;0;0
955;1;10;10;1162236032716;2006-10-30 19:20:32.716;2006-09-19 22:56:20.241011811;0;0;0;0;0
956;1;30;40;1162236215716;2006-10-30 19:23:35.716;2006-09-19 22:56:20.298314673;10;4;2;2;2
957;1;50;210;1162236534716;2006-10-30 19:28:54.716;2006-09-19 22:56:20.398203268;160;54;39;37;30
958;1;80;390;1162236846716;2006-10-30 19:34:06.716;2006-09-19 22:56:20.495899951;310;79;77;77;77
959;2;80;1150;1162237574716;2006-10-30 19:46:14.716;2006-09-19 22:56:20.723858877;1070;507;196;167;200
960;1;10;10;1162237839716;2006-10-30 19:50:39.716;2006-09-19 22:56:20.806838430;0;0;0;0;0
961;1;10;10;1162238965716;2006-10-30 20:09:25.716;2006-09-19 22:56:21.159423252;0;0;0;0;0
962;1;10;70;1162241837716;2006-10-30 20:57:17.716;2006-09-19 22:56:22.058733739;60;16;15;15;14
963;1;10;20;1162242297716;2006-10-30 21:04:57.716;2006-09-19 22:56:22.202773720;10;5;2;1;2
964;1;10;10;1162242628716;2006-10-30 21:10:28.716;2006-09-19 22:56:22.306419880;0;0;0;0;0
965;1;10;10;1162243653716;2006-10-30 21:27:33.716;2006-09-19 22:56:22.627378532;0;0;0;0;0
966;1;30;40;1162245051716;2006-10-30 21:50:51.716;2006-09-19 22:56:23.065134820;10;2;2;2;4
967;1;50;50;1162245802716;2006-10-30 22:03:22.716;2006-09-19 22:56:23.300295745;0;0;0;0;0
968;1;10;10;1162246563716;2006-10-30 22:16:03.716;2006-09-19 22:56:23.538587973;0;0;0;0;0
969;1;50;210;1162247210716;2006-10-30 22:26:50.716;2006-09-19 22:56:23.741183337;160;48;40;40;32
970;1;50;210;1162247579716;2006-10-30 22:32:59.716;2006-09-19 22:56:23.856728452;160;70;39;30;21
971;1;50;210;1162252495716;2006-10-30 23:54:55.716;2006-09-19 22:56:25.396077461;160;56;32;40;32
972;1;10;50;1162253903716;2006-10-31 00:18:23.716;2006-09-19 22:56:25.836965053;40;20;5;7;8
973;1;50;210;1162254088716;2006-10-31 00:21:28.716;2006-09-19 22:56:25.894894176;160;35;40;40;45
974;1;50;210;1162254673716;2006-10-31 00:31:13.716;2006-09-19 22:56:26.078075456;160;41;40;40;39
975;1;10;10;1162257872716;2006-10-31 01:24:32.716;2006-09-19 22:56:27.079779581;0;0;0;0;0
976;1;50;210;1162258705716;2006-10-31 01:38:25.716;2006-09-19 22:56:27.340617198;160;34;40;40;46
